City
Akrar
Argir
Ánir
Árnafjørður
Bøur
Dalur
Depil
Eiði
Elduvík
Fámjin
Froðba
Fuglafjørður
Funningsfjørður
Funningur
Gásadalur
Gjógv
Glyvrar
Gøtueiði
Gøtugjógv
Haldarsvík
Haraldssund
Hattarvík
Hellur
Hestur
Hov
Hoyvík
Hósvík
Húsar
Húsavík
Hvalba
Hvalvík
Hvannasund
Hvítanes
Innan Glyvur
Kaldbak
Kaldbaksbotnur
Kirkja
Kirkjubøur
Klaksvík
Kolbanargjógv
Kollafjørður
Koltur
Kunoyar bygd
Kvívík
Lambareiði
Lambi
Langasandur
Leirvík
Leynar
Ljósá
Lopra
Miðvágur
Mikladalur
Mjørkadalur
Morskranes
Múli
Mykines
"Nes, Eysturoy"
"Nes, Vágur"
Nesvík
Nólsoy
Norðdepil
Norðoyri
Norðradalur
Norðragøta
Norðskáli
Norðtoftir
Oyndarfjørður
Oyrarbakki
Oyrareingir
Oyri
Porkeri
Rituvík
Runavík
Saksun
Saltangará
Saltnes
Sandavágur
Sandur
Sandvík
Selatrað
Signabøur
Skarvanes
Skálabotnur
Skálavík
Skáli
Skipanes
Skopun
Skúvoy
Skælingur
Stóra Dímun
Strendur
Streymnes
Stykkið
Sumba
Sund
Svínáir
Svínoy
"Syðradalur, Kalsoy"
"Syðradalur, Streymoy"
Syðrugøta
Søldarfjørður
Sørvágur
Tjørnuvík
Toftir
Tórshavn
Trongisvágur
Trøllanes
Tvøroyri
Undir Gøtueiði
Vatnsoyrar
Vágur
Válur
Velbastaður
Vestmanna
Viðareiði
Æðuvík
Øravík
Øravíkarlíð
