City
Dar es Salaam
Mwanza
Arusha
Mbeya
Morogoro
Tanga
Kahama
Tabora
Zanzibar City
Kigoma
Dodoma
Sumbawanga
Kasulu
Songea
Moshi
Musoma
Shinyanga
Iringa
Singida
Njombe
Bukoba
Kibaha
Mtwara
Mpanda
Tunduma
Makambako
Babati
Handeni
Lindi
Korogwe
Mafinga
Nansio
