City
Kabul
Herat
Mazar-i-Sharif
Kandahar
Jalalabad
Lashkargah
Kunduz
Taloqan
Puli Khumri
Sheberghan
Zaranj
Maymana
Ghazni
Khost
Charikar
Fayzabad
Tarinkot
Gardez
