City
Abau
Adumo
Agaun
Aiambak
Aitape
Alekano
Alexishafen
Alotau
Ambunti
Angoram
Arawa
Asaro
Awaba
Baimuru
Baiyer
Balimo
Banz
Benabena
Benna
Bensbach
Bereina
Boana
Bogia
Boridi
Bosset
Brahman
Buin
Buka
Bulolo
Buna
Chuave
Dagua
Dahamo
Daru
Dei
Efogi
Fane
Ferguson
Finschhafen
Gagidu
Gapun
Gasmata
Gona
Goroka
Gumine
Gusap
Henganofi
Hogimiyau
Hoskins
Hula
Ialibu
Ihu
Imbonggu
Itokama
Kabwum
Kagi
Kagua
Kaiapit
Kainantu
Kamusi
Kandep
Kandrian
Karimui
Karkar
Kavieng
Kelanoa
Kerema
Kerevat
Kerowagi
Kieta
Kikori
Kimbe
Kiriwina
Kiunga
Kokoda
Kokopo
Kompiam
Kopiago
Krisa
Kunaye
Kundiawa
Kwikila
Lae
Lagaip
Lake Murray
Lamari
Lido
Londolovit
Lorengau
Losuia
Lufa
Lusik
Madang
Magarima
Manari
Manguna
Manki
Maprik
Marienberg
Medibur
Mendi
Menyamya
Minj
Moro
Mount Hagen
Murua
Nadzab
Namatanai
Nebilyer
Ningerum
Nipa
Nuku
Obo
Okapa
Olsobip
Ononge
Panguna
Pasi
Pingirip
Pomio
Pongani
Popondetta
Porgera
Port Moresby
Rabaul
Rai Coast
Saidor
Salamaua
Salamo
Samarai
Samberigi
Sanananda
Sangara
Sasereme
Sialum
Simbai
Sio
Soputa
Suki
Tabibuga
Tabubil
Tadji
Tapini
Talasea
Tari
Telefomin
Torokina
Tsili Tsili
Tufi
Ukarumpa
Usino
Vanimo
Vivigani
Wabag
Wabo
Wamira
Wanigela
Wapenamanda
Wasu
Wau
Wewak
Wipim
Woitape
Wosera
Yangoru
Yonggomugl
