City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
santa-rosa,https://wetter.com/kolumbien/santa-rosa/CO3668472.html,10.4447,-75.3697,America/Bogota,,True
rio-viejo,https://wetter.com/kolumbien/rio-viejo/CO3670709.html,8.5874,-73.839,America/Bogota,,True
tiquisio,https://wetter.com/kolumbien/tiquisio/CO3792380.html,8.5567,-74.2636,America/Bogota,,True
hatillo-de-loba,https://wetter.com/kolumbien/hatillo-de-loba/CO3681029.html,8.9564,-74.0782,America/Bogota,,True
boavita,https://wetter.com/kolumbien/boavita/CO3688775.html,6.3303,-72.5851,America/Bogota,,True
cordoba,https://wetter.com/kolumbien/cordoba/CO3685893.html,9.5861,-74.8271,America/Bogota,,True
el-guamo,https://wetter.com/kolumbien/el-guamo/CO3684115.html,10.0316,-74.9761,America/Bogota,,True
san-pedro-de-uraba,https://wetter.com/kolumbien/san-pedro-de-uraba/CO3669087.html,8.2752,-76.3764,America/Bogota,,True
maria-la-baja,https://wetter.com/kolumbien/maria-la-baja/CO3675287.html,9.9832,-75.3016,America/Bogota,,True
cicuco,https://wetter.com/kolumbien/cicuco/CO3686288.html,9.2776,-74.6431,America/Bogota,,True
margarita,https://wetter.com/kolumbien/margarita/CO3675305.html,9.156,-74.2662,America/Bogota,,True
mahates,https://wetter.com/kolumbien/mahates/CO3675668.html,10.2329,-75.1899,America/Bogota,,True
pinillos,https://wetter.com/kolumbien/pinillos/CO3672197.html,8.9193,-74.4677,America/Bogota,,True
morales,https://wetter.com/kolumbien/morales/CO3674412.html,8.2752,-73.8688,America/Bogota,,True
montecristo,https://wetter.com/kolumbien/montecristo/CO3674499.html,8.2971,-74.4733,America/Bogota,,True
mompos,https://wetter.com/kolumbien/mompos/CO3674597.html,9.2419,-74.4267,America/Bogota,,True
santa-catalina,https://wetter.com/kolumbien/santa-catalina/CO3668861.html,10.6036,-75.2882,America/Bogota,,True
san-juan-nepomuceno,https://wetter.com/kolumbien/san-juan-nepomuceno/CO3669454.html,9.9516,-75.082,America/Bogota,,True
san-estanislao,https://wetter.com/kolumbien/san-estanislao/CO3669929.html,10.3983,-75.1511,America/Bogota,,True
regidor,https://wetter.com/kolumbien/regidor/CO3670910.html,8.6657,-73.8215,America/Bogota,,True
soplaviento,https://wetter.com/kolumbien/soplaviento/CO3667811.html,10.3931,-75.1408,America/Bogota,,True
san-cristobal,https://wetter.com/kolumbien/san-cristobal/CO3669955.html,10.3952,-75.0656,America/Bogota,,True
duitama,https://wetter.com/kolumbien/duitama/CO3685084.html,5.8245,-73.0341,America/Bogota,,True
turbana,https://wetter.com/kolumbien/turbana/CO3666575.html,10.2717,-75.4422,America/Bogota,,True
simiti,https://wetter.com/kolumbien/simiti/CO3668012.html,7.9579,-73.9436,America/Bogota,,True
moniquira,https://wetter.com/kolumbien/moniquira/CO3674572.html,5.8764,-73.5728,America/Bogota,,True
el-palo,https://wetter.com/kolumbien/el-palo/CO3683607.html,5.3667,-75.55,America/Bogota,,True
santa-rosa-de-viterbo,https://wetter.com/kolumbien/santa-rosa-de-viterbo/CO3668447.html,5.874,-72.9822,America/Bogota,,True
la-merced,https://wetter.com/kolumbien/la-merced/CO3781343.html,5.0867,-75.8925,America/Bogota,,True
aranzazu,https://wetter.com/kolumbien/aranzazu/CO3689740.html,5.2712,-75.4904,America/Bogota,,True
toca,https://wetter.com/kolumbien/toca/CO3667007.html,5.5639,-73.184,America/Bogota,,True
berlin,https://wetter.com/kolumbien/berlin/CO3688903.html,5.6755,-74.8995,America/Bogota,,True
aguadas,https://wetter.com/kolumbien/aguadas/CO3690431.html,5.6116,-75.4562,America/Bogota,,True
santana,https://wetter.com/kolumbien/santana/CO3668594.html,6.0575,-73.4811,America/Bogota,,True
estacion,https://wetter.com/kolumbien/estacion/CO3780678.html,5.6493,-75.5851,America/Bogota,,True
la-habana,https://wetter.com/kolumbien/la-habana/CO3678800.html,5.0435,-75.7981,America/Bogota,,True
la-sofia,https://wetter.com/kolumbien/la-sofia/CO3677264.html,5.6333,-75.0667,America/Bogota,,True
idarraga,https://wetter.com/kolumbien/idarraga/CO3785156.html,5.4039,-75.8514,America/Bogota,,True
manizales,https://wetter.com/kolumbien/manizales/CO0CL0001.html,5.0689,-75.5174,America/Bogota,,True
marquetalia,https://wetter.com/kolumbien/marquetalia/CO3675234.html,5.2966,-75.055,America/Bogota,,True
marulanda,https://wetter.com/kolumbien/marulanda/CO3675191.html,5.2839,-75.2602,America/Bogota,,True
manzanillo,https://wetter.com/kolumbien/manzanillo/CO3675400.html,4.9264,-75.6514,America/Bogota,,True
marmato,https://wetter.com/kolumbien/marmato/CO3675242.html,5.475,-75.6004,America/Bogota,,True
norcasia,https://wetter.com/kolumbien/norcasia/CO3673811.html,5.5754,-74.8883,America/Bogota,,True
pensilvania,https://wetter.com/kolumbien/pensilvania/CO3672521.html,5.3835,-75.1612,America/Bogota,,True
neira,https://wetter.com/kolumbien/neira/CO3673902.html,5.1665,-75.52,America/Bogota,,True
rio-de-janeiro,https://wetter.com/kolumbien/rio-de-janeiro/CO3781381.html,5.02,-75.8528,America/Bogota,,True
arenal,https://wetter.com/kolumbien/arenal/CO3689653.html,8.4593,-73.9433,America/Bogota,,True
manzanares,https://wetter.com/kolumbien/manzanares/CO3675409.html,5.254,-75.154,America/Bogota,,True
filadelfia,https://wetter.com/kolumbien/filadelfia/CO3682481.html,5.2961,-75.5612,America/Bogota,,True
la-isla,https://wetter.com/kolumbien/la-isla/CO3678695.html,5.1667,-75.65,America/Bogota,,True
la-merced,https://wetter.com/kolumbien/la-merced/CO11897424.html,5.3996,-75.5472,America/Bogota,,True
puerto-boyaca,https://wetter.com/kolumbien/puerto-boyaca/CO3671531.html,5.976,-74.5852,America/Bogota,,True
soata,https://wetter.com/kolumbien/soata/CO3667901.html,6.3337,-72.6828,America/Bogota,,True
quipama,https://wetter.com/kolumbien/quipama/CO3775262.html,5.5194,-74.1777,America/Bogota,,True
sogamoso,https://wetter.com/kolumbien/sogamoso/CO0BY0003.html,5.7143,-72.9339,America/Bogota,,True
tibasosa,https://wetter.com/kolumbien/tibasosa/CO3667211.html,5.75,-73.0,America/Bogota,,True
pauna,https://wetter.com/kolumbien/pauna/CO3672698.html,5.6586,-73.9825,America/Bogota,,True
raquira,https://wetter.com/kolumbien/raquira/CO3670966.html,5.5379,-73.632,America/Bogota,,True
la-dorada,https://wetter.com/kolumbien/la-dorada/CO3679277.html,5.4478,-74.6631,America/Bogota,,True
ramiriqui,https://wetter.com/kolumbien/ramiriqui/CO3671002.html,5.4002,-73.3354,America/Bogota,,True
samaca,https://wetter.com/kolumbien/samaca/CO3670303.html,5.4927,-73.4854,America/Bogota,,True
socota,https://wetter.com/kolumbien/socota/CO3667880.html,6.0403,-72.6351,America/Bogota,,True
santa-maria,https://wetter.com/kolumbien/santa-maria/CO3668631.html,4.8605,-73.2623,America/Bogota,,True
san-luis-de-gaceno,https://wetter.com/kolumbien/san-luis-de-gaceno/CO3669355.html,4.8205,-73.1685,America/Bogota,,True
tunja,https://wetter.com/kolumbien/tunja/CO3666608.html,5.5353,-73.3678,America/Bogota,,True
turmeque,https://wetter.com/kolumbien/turmeque/CO3666562.html,5.3236,-73.4907,America/Bogota,,True
otanche,https://wetter.com/kolumbien/otanche/CO3673475.html,5.6567,-74.1825,America/Bogota,,True
belalcazar,https://wetter.com/kolumbien/belalcazar/CO3689012.html,4.9953,-75.8128,America/Bogota,,True
anserma,https://wetter.com/kolumbien/anserma/CO11897423.html,5.2348,-75.7847,America/Bogota,,True
chinchina,https://wetter.com/kolumbien/chinchina/CO3686561.html,4.9825,-75.6036,America/Bogota,,True
san-pablo-de-borbur,https://wetter.com/kolumbien/san-pablo-de-borbur/CO3669173.html,5.6514,-74.0699,America/Bogota,,True
villa-de-leyva,https://wetter.com/kolumbien/villa-de-leyva/CO3666003.html,5.6341,-73.5244,America/Bogota,,True
paipa,https://wetter.com/kolumbien/paipa/CO0BY0002.html,5.7801,-73.1171,America/Bogota,,True
el-penon,https://wetter.com/kolumbien/el-penon/CO3683497.html,8.9869,-73.947,America/Bogota,,True
cajica,https://wetter.com/kolumbien/cajica/CO3688006.html,4.9186,-74.028,America/Bogota,,True
el-carmen-de-bolivar,https://wetter.com/kolumbien/el-carmen-de-bolivar/CO3684666.html,9.7174,-75.1202,America/Bogota,,True
zipaquira,https://wetter.com/kolumbien/zipaquira/CO0CU0010.html,5.0221,-74.0048,America/Bogota,,True
tocaima,https://wetter.com/kolumbien/tocaima/CO0CU0008.html,4.4582,-74.6343,America/Bogota,,True
la-calera,https://wetter.com/kolumbien/la-calera/CO3679660.html,4.7207,-73.9693,America/Bogota,,True
suesca,https://wetter.com/kolumbien/suesca/CO3667717.html,5.1029,-73.7985,America/Bogota,,True
guaduas,https://wetter.com/kolumbien/guaduas/CO3681702.html,5.0669,-74.595,America/Bogota,,True
pacho,https://wetter.com/kolumbien/pacho/CO3673424.html,5.1328,-74.1598,America/Bogota,,True
nilo,https://wetter.com/kolumbien/nilo/CO3673849.html,4.306,-74.6208,America/Bogota,,True
medina,https://wetter.com/kolumbien/medina/CO3674931.html,4.5101,-73.3498,America/Bogota,,True
sopo,https://wetter.com/kolumbien/sopo/CO3667807.html,4.9075,-73.9384,America/Bogota,,True
madrid,https://wetter.com/kolumbien/madrid/CO3675707.html,4.7325,-74.2642,America/Bogota,,True
sibate,https://wetter.com/kolumbien/sibate/CO3668087.html,4.4915,-74.2596,America/Bogota,,True
soacha,https://wetter.com/kolumbien/soacha/CO0CU0006.html,4.5794,-74.2168,America/Bogota,,True
villeta,https://wetter.com/kolumbien/villeta/CO3665895.html,5.0089,-74.4723,America/Bogota,,True
fusagasuga,https://wetter.com/kolumbien/fusagasuga/CO0CU0005.html,4.3365,-74.3638,America/Bogota,,True
silvania,https://wetter.com/kolumbien/silvania/CO3668028.html,4.4037,-74.3867,America/Bogota,,True
caucasia,https://wetter.com/kolumbien/caucasia/CO3687025.html,7.9865,-75.1935,America/Bogota,,True
simijaca,https://wetter.com/kolumbien/simijaca/CO3668017.html,5.5029,-73.8523,America/Bogota,,True
villa-de-san-diego-de-ubate,https://wetter.com/kolumbien/villa-de-san-diego-de-ubate/CO3666519.html,5.3093,-73.8158,America/Bogota,,True
carepa,https://wetter.com/kolumbien/carepa/CO3792375.html,7.7585,-76.6526,America/Bogota,,True
apartado,https://wetter.com/kolumbien/apartado/CO0AN0001.html,7.883,-76.6259,America/Bogota,,True
nemocon,https://wetter.com/kolumbien/nemocon/CO3673887.html,5.0677,-73.8777,America/Bogota,,True
mosquera,https://wetter.com/kolumbien/mosquera/CO3674292.html,4.7059,-74.2302,America/Bogota,,True
ricaurte,https://wetter.com/kolumbien/ricaurte/CO3670812.html,4.2808,-74.7647,America/Bogota,,True
fomeque,https://wetter.com/kolumbien/fomeque/CO3682380.html,4.488,-73.8975,America/Bogota,,True
pacora,https://wetter.com/kolumbien/pacora/CO3673413.html,5.5271,-75.4593,America/Bogota,,True
patuco,https://wetter.com/venezuela/patuco/VE3630547.html,1.65,-67.0,America/Bogota,,True
puerto-san-miguel,https://wetter.com/ecuador/puerto-san-miguel/EC3763509.html,0.2408,-76.8442,America/Bogota,,True
la-nueva-santa-rosa,https://wetter.com/ecuador/la-nueva-santa-rosa/EC3655062.html,0.2542,-76.4243,America/Bogota,,True
puellamal,https://wetter.com/ecuador/puellamal/EC3652778.html,0.9667,-78.1833,America/Bogota,,True
jalpuen,https://wetter.com/ecuador/jalpuen/EC3655525.html,1.0,-78.2,America/Bogota,,True
san-francisco,https://wetter.com/ecuador/san-francisco/EC3651913.html,0.8355,-77.6898,America/Bogota,,True
la-tejeria,https://wetter.com/ecuador/la-tejeria/EC3654866.html,0.8167,-77.65,America/Bogota,,True
agua-de-dios,https://wetter.com/kolumbien/agua-de-dios/CO3690429.html,4.3765,-74.67,America/Bogota,,True
caqueza,https://wetter.com/kolumbien/caqueza/CO3687476.html,4.4057,-73.9468,America/Bogota,,True
anapoima,https://wetter.com/kolumbien/anapoima/CO3689941.html,4.551,-74.5352,America/Bogota,,True
chia,https://wetter.com/kolumbien/chia/CO3686675.html,4.8588,-74.0587,America/Bogota,,True
caparrapi,https://wetter.com/kolumbien/caparrapi/CO3687505.html,5.3464,-74.4915,America/Bogota,,True
arbelaez,https://wetter.com/kolumbien/arbelaez/CO3689709.html,4.2725,-74.4151,America/Bogota,,True
anolaima,https://wetter.com/kolumbien/anolaima/CO3689841.html,4.7633,-74.4647,America/Bogota,,True
cogua,https://wetter.com/kolumbien/cogua/CO3686134.html,5.0605,-73.9793,America/Bogota,,True
choconta,https://wetter.com/kolumbien/choconta/CO3686422.html,5.1447,-73.6858,America/Bogota,,True
cota,https://wetter.com/kolumbien/cota/CO3685733.html,4.8094,-74.098,America/Bogota,,True
el-rosal,https://wetter.com/kolumbien/el-rosal/CO3683155.html,4.8531,-74.26,America/Bogota,,True
facatativa,https://wetter.com/kolumbien/facatativa/CO0CU0002.html,4.8137,-74.3545,America/Bogota,,True
funza,https://wetter.com/kolumbien/funza/CO0CU0004.html,4.7164,-74.212,America/Bogota,,True
chigorodo,https://wetter.com/kolumbien/chigorodo/CO3686636.html,7.6664,-76.6811,America/Bogota,,True
puerto-salgar,https://wetter.com/kolumbien/puerto-salgar/CO3671330.html,5.463,-74.6544,America/Bogota,,True
bello,https://wetter.com/kolumbien/bello/CO3688928.html,6.3373,-75.558,America/Bogota,,True
viota,https://wetter.com/kolumbien/viota/CO3665881.html,4.4371,-74.5216,America/Bogota,,True
san-vicente,https://wetter.com/kolumbien/san-vicente/CO3668302.html,6.2854,-75.3339,America/Bogota,,True
puerto-berrio,https://wetter.com/kolumbien/puerto-berrio/CO3671540.html,6.4916,-74.4033,America/Bogota,,True
salgar,https://wetter.com/kolumbien/salgar/CO3670350.html,5.965,-75.9654,America/Bogota,,True
san-juan-de-uraba,https://wetter.com/kolumbien/san-juan-de-uraba/CO3669461.html,8.7592,-76.5297,America/Bogota,,True
segovia,https://wetter.com/kolumbien/segovia/CO3668175.html,7.0799,-74.6989,America/Bogota,,True
santa-fe-de-antioquia,https://wetter.com/kolumbien/santa-fe-de-antioquia/CO3689816.html,6.5569,-75.8281,America/Bogota,,True
sonson,https://wetter.com/kolumbien/sonson/CO3667820.html,5.7106,-75.3107,America/Bogota,,True
altos-del-rosario,https://wetter.com/kolumbien/altos-del-rosario/CO3792378.html,8.7916,-74.1656,America/Bogota,,True
arjona,https://wetter.com/kolumbien/arjona/CO3689570.html,10.2544,-75.3439,America/Bogota,,True
turbo,https://wetter.com/kolumbien/turbo/CO3666570.html,8.0926,-76.7282,America/Bogota,,True
yondo,https://wetter.com/kolumbien/yondo/CO3665691.html,7.0062,-73.9097,America/Bogota,,True
santa-rosa-de-osos,https://wetter.com/kolumbien/santa-rosa-de-osos/CO3668451.html,6.6474,-75.4603,America/Bogota,,True
zaragoza,https://wetter.com/kolumbien/zaragoza/CO3665566.html,7.4897,-74.8692,America/Bogota,,True
achi,https://wetter.com/kolumbien/achi/CO3690549.html,8.5695,-74.5572,America/Bogota,,True
barranco-de-loba,https://wetter.com/kolumbien/barranco-de-loba/CO3689157.html,8.946,-74.1065,America/Bogota,,True
yarumal,https://wetter.com/kolumbien/yarumal/CO3665741.html,6.9632,-75.4174,America/Bogota,,True
cartagena,https://wetter.com/kolumbien/cartagena/CO3687238.html,10.3997,-75.5144,America/Bogota,,True
calamar,https://wetter.com/kolumbien/calamar/CO3687972.html,10.2527,-74.9157,America/Bogota,,True
arroyohondo,https://wetter.com/kolumbien/arroyohondo/CO3689507.html,10.2522,-75.0198,America/Bogota,,True
clemencia,https://wetter.com/kolumbien/clemencia/CO3686196.html,10.5665,-75.325,America/Bogota,,True
magangue,https://wetter.com/kolumbien/magangue/CO3675692.html,9.242,-74.7547,America/Bogota,,True
santuario,https://wetter.com/kolumbien/santuario/CO3668323.html,6.1383,-75.2642,America/Bogota,,True
cantagallo,https://wetter.com/kolumbien/cantagallo/CO3687541.html,7.3793,-73.9155,America/Bogota,,True
puerto-triunfo,https://wetter.com/kolumbien/puerto-triunfo/CO3671308.html,5.8726,-74.6405,America/Bogota,,True
retiro,https://wetter.com/kolumbien/retiro/CO3670849.html,6.0586,-75.5031,America/Bogota,,True
caldas,https://wetter.com/kolumbien/caldas/CO3687952.html,6.0911,-75.6357,America/Bogota,,True
tocancipa,https://wetter.com/kolumbien/tocancipa/CO3666997.html,4.9653,-73.913,America/Bogota,,True
barbosa,https://wetter.com/kolumbien/barbosa/CO3689205.html,6.4381,-75.3314,America/Bogota,,True
villapinzon,https://wetter.com/kolumbien/villapinzon/CO3665924.html,5.2162,-73.5949,America/Bogota,,True
concordia,https://wetter.com/kolumbien/concordia/CO3686013.html,6.0464,-75.9071,America/Bogota,,True
betulia,https://wetter.com/kolumbien/betulia/CO3688840.html,6.1128,-75.9838,America/Bogota,,True
yacopi,https://wetter.com/kolumbien/yacopi/CO3665813.html,5.4595,-74.3382,America/Bogota,,True
abejorral,https://wetter.com/kolumbien/abejorral/CO3690592.html,5.7893,-75.4273,America/Bogota,,True
itaguei,https://wetter.com/kolumbien/itaguei/CO0AN0004.html,6.1846,-75.5991,America/Bogota,,True
envigado,https://wetter.com/kolumbien/envigado/CO0AN0002.html,6.1759,-75.5917,America/Bogota,,True
carmen-de-viboral,https://wetter.com/kolumbien/carmen-de-viboral/CO3687318.html,6.0824,-75.3351,America/Bogota,,True
ituango,https://wetter.com/kolumbien/ituango/CO3680434.html,7.1712,-75.764,America/Bogota,,True
copacabana,https://wetter.com/kolumbien/copacabana/CO3685949.html,6.3463,-75.5089,America/Bogota,,True
ciudad-bolivar,https://wetter.com/kolumbien/ciudad-bolivar/CO3792376.html,5.8539,-76.0253,America/Bogota,,True
medellin,https://wetter.com/kolumbien/medellin/CO0AN0005.html,6.2518,-75.5636,America/Bogota,,True
la-estrella,https://wetter.com/kolumbien/la-estrella/CO3679065.html,6.1577,-75.6432,America/Bogota,,True
la-union,https://wetter.com/kolumbien/la-union/CO3676923.html,5.9743,-75.362,America/Bogota,,True
marinilla,https://wetter.com/kolumbien/marinilla/CO3675263.html,6.1736,-75.3362,America/Bogota,,True
la-ceja,https://wetter.com/kolumbien/la-ceja/CO3679554.html,6.0313,-75.4333,America/Bogota,,True
fredonia,https://wetter.com/kolumbien/fredonia/CO3780602.html,5.9258,-75.6706,America/Bogota,,True
nechi,https://wetter.com/kolumbien/nechi/CO3673976.html,8.0942,-74.7757,America/Bogota,,True
rionegro,https://wetter.com/kolumbien/rionegro/CO0AN0006.html,6.1552,-75.3737,America/Bogota,,True
supia,https://wetter.com/kolumbien/supia/CO3667697.html,5.453,-75.6507,America/Bogota,,True
mutiscua,https://wetter.com/kolumbien/mutiscua/CO3674124.html,7.3006,-72.7467,America/Bogota,,True
salamina,https://wetter.com/kolumbien/salamina/CO3670370.html,5.4073,-75.4875,America/Bogota,,True
pijao,https://wetter.com/kolumbien/pijao/CO3672255.html,4.3335,-75.7046,America/Bogota,,True
las-mirlas,https://wetter.com/kolumbien/las-mirlas/CO3768781.html,4.2267,-75.7022,America/Bogota,,True
durania,https://wetter.com/kolumbien/durania/CO3685070.html,1.2667,-70.1833,America/Bogota,,True
caruru,https://wetter.com/kolumbien/caruru/CO3792401.html,1.014,-71.2962,America/Bogota,,True
gallina,https://wetter.com/kolumbien/gallina/CO3754999.html,-0.2468,-70.2361,America/Bogota,,True
la-union,https://wetter.com/kolumbien/la-union/CO3756337.html,0.8274,-70.9444,America/Bogota,,True
enrique,https://wetter.com/kolumbien/enrique/CO3682641.html,0.8833,-70.4667,America/Bogota,,True
lerida,https://wetter.com/kolumbien/lerida/CO3676627.html,0.1667,-70.7,America/Bogota,,True
bogota,https://wetter.com/kolumbien/bogota/COXY00001.html,4.6097,-74.0818,America/Bogota,,True
pata,https://wetter.com/kolumbien/pata/CO3755001.html,-0.3852,-70.2012,America/Bogota,,True
puerto-suarez,https://wetter.com/kolumbien/puerto-suarez/CO3756344.html,0.4654,-71.8894,America/Bogota,,True
pedro-dorado,https://wetter.com/kolumbien/pedro-dorado/CO3672620.html,1.0,-70.2333,America/Bogota,,True
piracuara,https://wetter.com/kolumbien/piracuara/CO3672164.html,0.6833,-69.65,America/Bogota,,True
nigua,https://wetter.com/kolumbien/nigua/CO3755005.html,-0.3216,-70.1873,America/Bogota,,True
circasia,https://wetter.com/kolumbien/circasia/CO3756336.html,0.8591,-70.8475,America/Bogota,,True
san-bernardo,https://wetter.com/kolumbien/san-bernardo/CO3670035.html,0.6667,-69.7167,America/Bogota,,True
pedro-chico,https://wetter.com/kolumbien/pedro-chico/CO3672621.html,1.0667,-70.4167,America/Bogota,,True
yucunas,https://wetter.com/kolumbien/yucunas/CO3665662.html,-1.0167,-69.7333,America/Bogota,,True
puerto-otero,https://wetter.com/kolumbien/puerto-otero/CO3756325.html,0.9417,-71.1923,America/Bogota,,True
papuri,https://wetter.com/kolumbien/papuri/CO3672940.html,0.5667,-70.0,America/Bogota,,True
tio-barbas,https://wetter.com/kolumbien/tio-barbas/CO3756330.html,0.9238,-71.03,America/Bogota,,True
trinidad,https://wetter.com/kolumbien/trinidad/CO3828998.html,0.2308,-70.1631,America/Bogota,,True
santa-rosa,https://wetter.com/kolumbien/santa-rosa/CO3756333.html,0.9596,-70.7287,America/Bogota,,True
lerida,https://wetter.com/kolumbien/lerida/CO3756355.html,0.0181,-71.0025,America/Bogota,,True
mitu,https://wetter.com/kolumbien/mitu/CO3674676.html,1.2578,-70.2347,America/Bogota,,True
puerto-galvis,https://wetter.com/kolumbien/puerto-galvis/CO3756335.html,0.9155,-70.7035,America/Bogota,,True
taraira,https://wetter.com/kolumbien/taraira/CO3792402.html,-0.5636,-69.6336,America/Bogota,,True
buenavista,https://wetter.com/kolumbien/buenavista/CO3738595.html,4.435,-74.1258,America/Bogota,,True
yavarate,https://wetter.com/kolumbien/yavarate/CO3665720.html,0.615,-69.2081,America/Bogota,,True
el-cedrito,https://wetter.com/kolumbien/el-cedrito/CO3684647.html,4.7273,-74.0424,America/Bogota,,True
teresita,https://wetter.com/kolumbien/teresita/CO3667262.html,0.7333,-69.45,America/Bogota,,True
vasconia,https://wetter.com/kolumbien/vasconia/CO3769367.html,4.2011,-75.6936,America/Bogota,,True
berlin,https://wetter.com/kolumbien/berlin/CO3756346.html,0.2098,-71.5792,America/Bogota,,True
la-tribuna,https://wetter.com/kolumbien/la-tribuna/CO3768983.html,4.1816,-75.7226,America/Bogota,,True
california,https://wetter.com/kolumbien/california/CO3769292.html,4.2231,-75.8225,America/Bogota,,True
circasia,https://wetter.com/kolumbien/circasia/CO3686233.html,4.6189,-75.6358,America/Bogota,,True
cordoba,https://wetter.com/kolumbien/cordoba/CO3685900.html,4.3916,-75.6872,America/Bogota,,True
la-pradera,https://wetter.com/kolumbien/la-pradera/CO3811672.html,4.5503,-75.6283,America/Bogota,,True
la-cristalina,https://wetter.com/kolumbien/la-cristalina/CO3811653.html,4.575,-75.6481,America/Bogota,,True
el-bosque,https://wetter.com/kolumbien/el-bosque/CO3684854.html,4.6247,-75.6172,America/Bogota,,True
salento,https://wetter.com/kolumbien/salento/CO3670352.html,4.6375,-75.5703,America/Bogota,,True
leona,https://wetter.com/kolumbien/leona/CO3676635.html,4.75,-75.45,America/Bogota,,True
piamonte,https://wetter.com/kolumbien/piamonte/CO3672376.html,4.5811,-75.6897,America/Bogota,,True
genova,https://wetter.com/kolumbien/genova/CO3682068.html,4.3167,-75.7667,America/Bogota,,True
la-marina,https://wetter.com/kolumbien/la-marina/CO3769258.html,4.1678,-75.8303,America/Bogota,,True
la-tebaida,https://wetter.com/kolumbien/la-tebaida/CO3677010.html,4.4527,-75.7875,America/Bogota,,True
quimbaya,https://wetter.com/kolumbien/quimbaya/CO3671098.html,4.6231,-75.7628,America/Bogota,,True
filandia,https://wetter.com/kolumbien/filandia/CO3682473.html,4.6747,-75.6583,America/Bogota,,True
tunidad,https://wetter.com/kolumbien/tunidad/CO3769282.html,4.2144,-75.8236,America/Bogota,,True
la-primavera,https://wetter.com/kolumbien/la-primavera/CO3769418.html,4.2033,-75.7681,America/Bogota,,True
puerto-samaria,https://wetter.com/kolumbien/puerto-samaria/CO3811725.html,4.5514,-75.8739,America/Bogota,,True
el-jazmin,https://wetter.com/kolumbien/el-jazmin/CO3811621.html,4.6411,-75.8042,America/Bogota,,True
acaricuara,https://wetter.com/kolumbien/acaricuara/CO3690564.html,0.7,-70.2333,America/Bogota,,True
cachiporro,https://wetter.com/kolumbien/cachiporro/CO3756324.html,0.6564,-71.9989,America/Bogota,,True
bellavista,https://wetter.com/kolumbien/bellavista/CO3828997.html,0.2639,-70.1253,America/Bogota,,True
montenegro,https://wetter.com/kolumbien/montenegro/CO3674463.html,4.5664,-75.7511,America/Bogota,,True
campeon,https://wetter.com/kolumbien/campeon/CO3754995.html,-0.377,-70.2563,America/Bogota,,True
fontibon,https://wetter.com/kolumbien/fontibon/CO0CU0003.html,4.6782,-74.1443,America/Bogota,,True
la-siria,https://wetter.com/kolumbien/la-siria/CO3677440.html,4.3944,-75.6244,America/Bogota,,True
la-vicoca,https://wetter.com/kolumbien/la-vicoca/CO3769347.html,4.1669,-75.8028,America/Bogota,,True
el-paraiso,https://wetter.com/kolumbien/el-paraiso/CO3811623.html,4.6286,-75.7208,America/Bogota,,True
rioverde,https://wetter.com/kolumbien/rioverde/CO3670715.html,4.3963,-75.7633,America/Bogota,,True
