City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
finote-selam,https://wetter.com/aethiopien/finote-selam/ET0337712.html,10.7,37.2667,Africa/Addis_Ababa,,True
shagne,https://wetter.com/aethiopien/shagne/ET0328726.html,13.3167,37.95,Africa/Addis_Ababa,,True
abenyende,https://wetter.com/aethiopien/abenyende/ET0345774.html,10.1333,34.7833,Africa/Addis_Ababa,,True
abu-musa,https://wetter.com/aethiopien/abu-musa/ET0345652.html,10.0167,34.7167,Africa/Addis_Ababa,,True
zinz,https://wetter.com/aethiopien/zinz/ET0325584.html,10.0251,39.3736,Africa/Addis_Ababa,,True
were-ilu,https://wetter.com/aethiopien/were-ilu/ET0326259.html,10.5896,39.4377,Africa/Addis_Ababa,,True
lalibela,https://wetter.com/aethiopien/lalibela/ET0332288.html,12.0322,39.0476,Africa/Addis_Ababa,,True
yelam-gej,https://wetter.com/aethiopien/yelam-gej/ET0325898.html,10.0333,37.7333,Africa/Addis_Ababa,,True
sek-ot-a,https://wetter.com/aethiopien/sek-ot-a/ET0328962.html,12.6306,39.0347,Africa/Addis_Ababa,,True
wilawila,https://wetter.com/aethiopien/wilawila/ET0326103.html,11.7333,39.7333,Africa/Addis_Ababa,,True
mehal-meda,https://wetter.com/aethiopien/mehal-meda/ET0331226.html,10.3121,39.6589,Africa/Addis_Ababa,,True
nefas-mewch-a,https://wetter.com/aethiopien/nefas-mewch-a/ET0330158.html,11.7333,38.4667,Africa/Addis_Ababa,,True
wetetiya,https://wetter.com/aethiopien/wetetiya/ET0326171.html,11.1,39.2,Africa/Addis_Ababa,,True
werota,https://wetter.com/aethiopien/werota/ET0326206.html,11.9167,37.7,Africa/Addis_Ababa,,True
t-is-isat,https://wetter.com/aethiopien/t-is-isat/ET0327472.html,11.4833,37.5833,Africa/Addis_Ababa,,True
weldiya,https://wetter.com/aethiopien/weldiya/ET0326406.html,11.8277,39.5916,Africa/Addis_Ababa,,True
metemma,https://wetter.com/aethiopien/metemma/ET0330789.html,12.9548,36.1555,Africa/Addis_Ababa,,True
kemise,https://wetter.com/aethiopien/kemise/ET0333356.html,10.7167,39.87,Africa/Addis_Ababa,,True
robit,https://wetter.com/aethiopien/robit/ET0329586.html,12.0167,39.6333,Africa/Addis_Ababa,,True
hayk,https://wetter.com/aethiopien/hayk/ET0334826.html,11.3,39.6833,Africa/Addis_Ababa,,True
fet-era,https://wetter.com/aethiopien/fet-era/ET0337789.html,9.9833,38.9,Africa/Addis_Ababa,,True
belewa,https://wetter.com/aethiopien/belewa/ET0342419.html,9.5689,42.1356,Africa/Addis_Ababa,,True
oboshe,https://wetter.com/aethiopien/oboshe/ET0330000.html,9.6014,41.9431,Africa/Addis_Ababa,,True
igo-hambro,https://wetter.com/aethiopien/igo-hambro/ET0334434.html,9.5789,41.7819,Africa/Addis_Ababa,,True
jeldesa,https://wetter.com/aethiopien/jeldesa/ET0333928.html,9.7139,42.1197,Africa/Addis_Ababa,,True
erer,https://wetter.com/aethiopien/erer/ET0338039.html,9.2378,42.2553,Africa/Addis_Ababa,,True
jero-wenta,https://wetter.com/aethiopien/jero-wenta/ET0333848.html,9.2917,42.0811,Africa/Addis_Ababa,,True
ugat,https://wetter.com/aethiopien/ugat/ET0326958.html,7.9667,33.6,Africa/Addis_Ababa,,True
dobine,https://wetter.com/aethiopien/dobine/ET0338749.html,9.2383,42.0939,Africa/Addis_Ababa,,True
arsi-negele,https://wetter.com/aethiopien/arsi-negele/ET8643798.html,7.3547,38.6747,Africa/Addis_Ababa,,True
k-alu,https://wetter.com/aethiopien/k-alu/ET0333625.html,9.2653,42.1856,Africa/Addis_Ababa,,True
adem-abdule,https://wetter.com/aethiopien/adem-abdule/ET0345397.html,9.2375,42.0778,Africa/Addis_Ababa,,True
ali-k-eno,https://wetter.com/aethiopien/ali-k-eno/ET0344208.html,9.2764,42.2397,Africa/Addis_Ababa,,True
k-ile,https://wetter.com/aethiopien/k-ile/ET0333068.html,9.2381,42.2231,Africa/Addis_Ababa,,True
ere-awo,https://wetter.com/aethiopien/ere-awo/ET0338047.html,9.2806,42.0997,Africa/Addis_Ababa,,True
dunkaley,https://wetter.com/aethiopien/dunkaley/ET0338421.html,9.3025,42.2639,Africa/Addis_Ababa,,True
uancai,https://wetter.com/aethiopien/uancai/ET0327067.html,8.318,33.7904,Africa/Addis_Ababa,,True
uduela,https://wetter.com/aethiopien/uduela/ET0326982.html,7.6333,34.2833,Africa/Addis_Ababa,,True
gara-hakim,https://wetter.com/aethiopien/gara-hakim/ET6282842.html,9.2781,42.1458,Africa/Addis_Ababa,,True
harar,https://wetter.com/aethiopien/harar/ET0335035.html,9.3139,42.1182,Africa/Addis_Ababa,,True
tormuom,https://wetter.com/aethiopien/tormuom/ET0327400.html,8.3546,33.7168,Africa/Addis_Ababa,,True
umiel,https://wetter.com/aethiopien/umiel/ET0326892.html,7.6667,33.8,Africa/Addis_Ababa,,True
quamnum,https://wetter.com/aethiopien/quamnum/ET0329777.html,8.3,33.8333,Africa/Addis_Ababa,,True
fedis,https://wetter.com/aethiopien/fedis/ET0337877.html,9.2504,42.0916,Africa/Addis_Ababa,,True
bereser,https://wetter.com/aethiopien/bereser/ET0342308.html,9.2486,42.1769,Africa/Addis_Ababa,,True
agaro,https://wetter.com/aethiopien/agaro/ET0344661.html,7.85,36.65,Africa/Addis_Ababa,,True
mek-ora,https://wetter.com/aethiopien/mek-ora/ET0331148.html,9.3353,42.1128,Africa/Addis_Ababa,,True
genet,https://wetter.com/aethiopien/genet/ET0336931.html,9.0667,38.5,Africa/Addis_Ababa,,True
nazret,https://wetter.com/aethiopien/nazret/ET0330186.html,8.55,39.2667,Africa/Addis_Ababa,,True
shashemene,https://wetter.com/aethiopien/shashemene/ET0328689.html,7.2,38.6,Africa/Addis_Ababa,,True
kofele,https://wetter.com/aethiopien/kofele/ET0332938.html,7.0667,38.7833,Africa/Addis_Ababa,,True
ghinnir,https://wetter.com/aethiopien/ghinnir/ET0336454.html,7.1395,40.7108,Africa/Addis_Ababa,,True
gimbi,https://wetter.com/aethiopien/gimbi/ET0336496.html,9.1703,35.8349,Africa/Addis_Ababa,,True
gedo,https://wetter.com/aethiopien/gedo/ET0337083.html,9.0167,37.45,Africa/Addis_Ababa,,True
fiche,https://wetter.com/aethiopien/fiche/ET0337771.html,9.8,38.7333,Africa/Addis_Ababa,,True
gelemso,https://wetter.com/aethiopien/gelemso/ET0337010.html,8.8167,40.5167,Africa/Addis_Ababa,,True
dodola,https://wetter.com/aethiopien/dodola/ET0338726.html,6.9833,39.1833,Africa/Addis_Ababa,,True
dembi-dolo,https://wetter.com/aethiopien/dembi-dolo/ET0339448.html,8.5333,34.8,Africa/Addis_Ababa,,True
felana,https://wetter.com/aethiopien/felana/ET0337864.html,9.465,42.1845,Africa/Addis_Ababa,,True
deder,https://wetter.com/aethiopien/deder/ET0339629.html,9.3117,41.443,Africa/Addis_Ababa,,True
bishoftu,https://wetter.com/aethiopien/bishoftu/ET0339666.html,8.7523,38.9785,Africa/Addis_Ababa,,True
asasa,https://wetter.com/aethiopien/asasa/ET0343413.html,7.1,39.2,Africa/Addis_Ababa,,True
asbe-teferi,https://wetter.com/aethiopien/asbe-teferi/ET0343402.html,9.0857,40.8671,Africa/Addis_Ababa,,True
bedesa,https://wetter.com/aethiopien/bedesa/ET0342559.html,8.9,40.7833,Africa/Addis_Ababa,,True
asela,https://wetter.com/aethiopien/asela/ET0343370.html,7.95,39.1333,Africa/Addis_Ababa,,True
bedele,https://wetter.com/aethiopien/bedele/ET0342567.html,8.456,36.353,Africa/Addis_Ababa,,True
sisa,https://wetter.com/aethiopien/sisa/ET0328284.html,8.1833,34.7667,Africa/Addis_Ababa,,True
iremle,https://wetter.com/aethiopien/iremle/ET0409559.html,14.5008,40.1233,Africa/Addis_Ababa,,True
abdul-k-adir,https://wetter.com/aethiopien/abdul-k-adir/ET0345801.html,9.2553,42.1503,Africa/Addis_Ababa,,True
pagnau,https://wetter.com/aethiopien/pagnau/ET0329807.html,8.1833,34.1667,Africa/Addis_Ababa,,True
birhane-selam,https://wetter.com/aethiopien/birhane-selam/ET0342018.html,8.2167,34.1167,Africa/Addis_Ababa,,True
abol,https://wetter.com/aethiopien/abol/ET0345711.html,8.2678,34.1439,Africa/Addis_Ababa,,True
fina,https://wetter.com/aethiopien/fina/ET0337739.html,8.1667,34.2333,Africa/Addis_Ababa,,True
burgot,https://wetter.com/aethiopien/burgot/ET0341386.html,7.9833,34.15,Africa/Addis_Ababa,,True
baitiok,https://wetter.com/aethiopien/baitiok/ET0342864.html,8.35,33.8333,Africa/Addis_Ababa,,True
fuchedi,https://wetter.com/aethiopien/fuchedi/ET0337645.html,8.0333,34.2,Africa/Addis_Ababa,,True
ware-roble,https://wetter.com/aethiopien/ware-roble/ET0326618.html,9.5478,41.9428,Africa/Addis_Ababa,,True
caic,https://wetter.com/aethiopien/caic/ET0341231.html,8.2667,34.0167,Africa/Addis_Ababa,,True
anghela,https://wetter.com/aethiopien/anghela/ET0343844.html,7.85,33.8,Africa/Addis_Ababa,,True
melka-jebdu,https://wetter.com/aethiopien/melka-jebdu/ET0331100.html,9.6189,41.7842,Africa/Addis_Ababa,,True
felema,https://wetter.com/aethiopien/felema/ET6282833.html,9.5878,41.7811,Africa/Addis_Ababa,,True
bira-i,https://wetter.com/aethiopien/bira-i/ET0342061.html,9.5528,41.9625,Africa/Addis_Ababa,,True
ido-dini,https://wetter.com/aethiopien/ido-dini/ET0334463.html,9.62,42.0486,Africa/Addis_Ababa,,True
urgo,https://wetter.com/aethiopien/urgo/ET0326798.html,9.5558,41.9836,Africa/Addis_Ababa,,True
wach-u,https://wetter.com/aethiopien/wach-u/ET0326718.html,9.5394,41.9547,Africa/Addis_Ababa,,True
halo-hula-yesuf,https://wetter.com/aethiopien/halo-hula-yesuf/ET0335195.html,9.5636,41.7894,Africa/Addis_Ababa,,True
dire-dawa,https://wetter.com/aethiopien/dire-dawa/ET0338832.html,9.5931,41.8661,Africa/Addis_Ababa,,True
aroreyti,https://wetter.com/aethiopien/aroreyti/ET0343464.html,9.5486,41.9158,Africa/Addis_Ababa,,True
akado,https://wetter.com/aethiopien/akado/ET0345618.html,8.2333,34.4167,Africa/Addis_Ababa,,True
sala-asaleh,https://wetter.com/aethiopien/sala-asaleh/ET0329398.html,9.7386,42.1319,Africa/Addis_Ababa,,True
ortu,https://wetter.com/aethiopien/ortu/ET0329832.html,9.5703,42.0617,Africa/Addis_Ababa,,True
diboc,https://wetter.com/aethiopien/diboc/ET0339121.html,7.8667,33.0167,Africa/Addis_Ababa,,True
peso,https://wetter.com/aethiopien/peso/ET0329796.html,7.2,35.1667,Africa/Addis_Ababa,,True
pullum,https://wetter.com/aethiopien/pullum/ET0329788.html,8.1833,34.2667,Africa/Addis_Ababa,,True
pomoli,https://wetter.com/aethiopien/pomoli/ET0329791.html,8.25,34.4833,Africa/Addis_Ababa,,True
pokedi,https://wetter.com/aethiopien/pokedi/ET0326952.html,7.9667,34.2167,Africa/Addis_Ababa,,True
pengmiel,https://wetter.com/aethiopien/pengmiel/ET0329802.html,7.6667,34.1167,Africa/Addis_Ababa,,True
methoc,https://wetter.com/aethiopien/methoc/ET0330782.html,8.2,34.0667,Africa/Addis_Ababa,,True
okuna-kijang,https://wetter.com/aethiopien/okuna-kijang/ET0329187.html,7.9333,34.6167,Africa/Addis_Ababa,,True
omeda,https://wetter.com/aethiopien/omeda/ET0329887.html,7.75,33.9167,Africa/Addis_Ababa,,True
kot,https://wetter.com/aethiopien/kot/ET0332643.html,8.3667,33.4833,Africa/Addis_Ababa,,True
lim-nuer-bar,https://wetter.com/aethiopien/lim-nuer-bar/ET0331986.html,8.3628,33.2187,Africa/Addis_Ababa,,True
kono,https://wetter.com/aethiopien/kono/ET0332823.html,8.2624,33.9136,Africa/Addis_Ababa,,True
gaukel,https://wetter.com/aethiopien/gaukel/ET0337212.html,8.2673,33.8821,Africa/Addis_Ababa,,True
jikawo,https://wetter.com/aethiopien/jikawo/ET0333787.html,8.3667,33.7667,Africa/Addis_Ababa,,True
bul,https://wetter.com/aethiopien/bul/ET0341490.html,8.1212,33.1877,Africa/Addis_Ababa,,True
dodi,https://wetter.com/aethiopien/dodi/ET0338729.html,7.35,35.0333,Africa/Addis_Ababa,,True
gambela,https://wetter.com/aethiopien/gambela/ET0337405.html,8.25,34.5833,Africa/Addis_Ababa,,True
agiual,https://wetter.com/aethiopien/agiual/ET0344588.html,7.7667,33.9333,Africa/Addis_Ababa,,True
abbacialti,https://wetter.com/aethiopien/abbacialti/ET0345834.html,7.5167,35.0333,Africa/Addis_Ababa,,True
bochiaba,https://wetter.com/aethiopien/bochiaba/ET0341892.html,7.5667,33.9333,Africa/Addis_Ababa,,True
pawatalam,https://wetter.com/aethiopien/pawatalam/ET0329808.html,7.5828,34.8007,Africa/Addis_Ababa,,True
idaga-hamus,https://wetter.com/aethiopien/idaga-hamus/ET0334478.html,14.1872,39.5639,Africa/Addis_Ababa,,True
dabat,https://wetter.com/aethiopien/dabat/ET0340358.html,12.9842,37.765,Africa/Addis_Ababa,,True
adis-zemen,https://wetter.com/aethiopien/adis-zemen/ET0344923.html,12.1167,37.7833,Africa/Addis_Ababa,,True
hosa-ina,https://wetter.com/aethiopien/hosa-ina/ET0334609.html,7.5498,37.8537,Africa/Addis_Ababa,,True
inseno,https://wetter.com/aethiopien/inseno/ET0334137.html,8.0667,38.4667,Africa/Addis_Ababa,,True
ciro,https://wetter.com/aethiopien/ciro/ET0340573.html,7.8333,38.2333,Africa/Addis_Ababa,,True
butajira,https://wetter.com/aethiopien/butajira/ET0341297.html,8.1167,38.3667,Africa/Addis_Ababa,,True
angila,https://wetter.com/aethiopien/angila/ET0343840.html,6.35,36.55,Africa/Addis_Ababa,,True
durame,https://wetter.com/aethiopien/durame/ET0338404.html,7.2333,37.8833,Africa/Addis_Ababa,,True
boditi,https://wetter.com/aethiopien/boditi/ET0341877.html,6.9667,37.8667,Africa/Addis_Ababa,,True
areka,https://wetter.com/aethiopien/areka/ET0343593.html,7.0667,37.7,Africa/Addis_Ababa,,True
gingero,https://wetter.com/aethiopien/gingero/ET0336457.html,4.65,36.4,Africa/Addis_Ababa,,True
k-olito,https://wetter.com/aethiopien/k-olito/ET0332880.html,7.3167,38.0833,Africa/Addis_Ababa,,True
irgalem,https://wetter.com/aethiopien/irgalem/ET0325780.html,6.75,38.4167,Africa/Addis_Ababa,,True
jinka,https://wetter.com/aethiopien/jinka/ET0333750.html,5.65,36.65,Africa/Addis_Ababa,,True
bako,https://wetter.com/aethiopien/bako/ET0342856.html,5.7833,36.5667,Africa/Addis_Ababa,,True
diri-goma,https://wetter.com/aethiopien/diri-goma/ET0338811.html,7.3833,36.2833,Africa/Addis_Ababa,,True
goggoga,https://wetter.com/aethiopien/goggoga/ET0336201.html,5.1833,37.4167,Africa/Addis_Ababa,,True
tepi,https://wetter.com/aethiopien/tepi/ET0327694.html,7.2,35.45,Africa/Addis_Ababa,,True
lobuni,https://wetter.com/aethiopien/lobuni/ET0331968.html,4.8333,36.1,Africa/Addis_Ababa,,True
hagere-selam,https://wetter.com/aethiopien/hagere-selam/ET0335286.html,6.4833,38.5167,Africa/Addis_Ababa,,True
ch-ench-a,https://wetter.com/aethiopien/ch-ench-a/ET0340897.html,6.25,37.5667,Africa/Addis_Ababa,,True
shone,https://wetter.com/aethiopien/shone/ET0328492.html,7.1333,37.95,Africa/Addis_Ababa,,True
actu,https://wetter.com/aethiopien/actu/ET0345581.html,7.8,37.7,Africa/Addis_Ababa,,True
felege-neway,https://wetter.com/aethiopien/felege-neway/ET0337853.html,6.3,36.8833,Africa/Addis_Ababa,,True
ionnis,https://wetter.com/aethiopien/ionnis/ET0334112.html,9.7667,41.8667,Africa/Addis_Ababa,,True
el-roka,https://wetter.com/aethiopien/el-roka/ET6311054.html,6.0983,42.0725,Africa/Addis_Ababa,,True
sebel,https://wetter.com/aethiopien/sebel/ET0329120.html,9.5517,43.0119,Africa/Addis_Ababa,,True
ghel-adei,https://wetter.com/aethiopien/ghel-adei/ET0336696.html,5.9833,42.7,Africa/Addis_Ababa,,True
borle-ier,https://wetter.com/aethiopien/borle-ier/ET0341647.html,5.1,42.4333,Africa/Addis_Ababa,,True
hasi,https://wetter.com/aethiopien/hasi/ET0334879.html,5.4864,44.3392,Africa/Addis_Ababa,,True
gudaueina,https://wetter.com/aethiopien/gudaueina/ET0335748.html,8.8489,43.8742,Africa/Addis_Ababa,,True
kura-der,https://wetter.com/aethiopien/kura-der/ET6311205.html,7.1203,44.0372,Africa/Addis_Ababa,,True
leku,https://wetter.com/aethiopien/leku/ET0332129.html,6.8731,38.4443,Africa/Addis_Ababa,,True
siwand,https://wetter.com/aethiopien/siwand/ET0328271.html,9.0294,43.1317,Africa/Addis_Ababa,,True
schealutah,https://wetter.com/aethiopien/schealutah/ET0329209.html,7.8667,45.1167,Africa/Addis_Ababa,,True
uergarti,https://wetter.com/aethiopien/uergarti/ET0326966.html,6.25,44.3333,Africa/Addis_Ababa,,True
suldub,https://wetter.com/aethiopien/suldub/ET0328091.html,6.7833,46.6667,Africa/Addis_Ababa,,True
uluulli,https://wetter.com/aethiopien/uluulli/ET0326906.html,10.7333,41.7167,Africa/Addis_Ababa,,True
ulassan,https://wetter.com/aethiopien/ulassan/ET0326923.html,5.3344,45.0514,Africa/Addis_Ababa,,True
temsa,https://wetter.com/aethiopien/temsa/ET0327725.html,8.8406,43.0961,Africa/Addis_Ababa,,True
unsili,https://wetter.com/aethiopien/unsili/ET0326862.html,6.3756,42.2794,Africa/Addis_Ababa,,True
awassa,https://wetter.com/aethiopien/awassa/ET0343137.html,7.0621,38.4764,Africa/Addis_Ababa,,True
hanan,https://wetter.com/aethiopien/hanan/ET0335131.html,5.9633,44.4369,Africa/Addis_Ababa,,True
singhe,https://wetter.com/aethiopien/singhe/ET0328341.html,6.3333,36.3333,Africa/Addis_Ababa,,True
dila,https://wetter.com/aethiopien/dila/ET0338998.html,6.4167,38.3167,Africa/Addis_Ababa,,True
bonga,https://wetter.com/aethiopien/bonga/ET0341742.html,7.2724,36.2416,Africa/Addis_Ababa,,True
weyo,https://wetter.com/aethiopien/weyo/ET0326149.html,6.6333,37.4667,Africa/Addis_Ababa,,True
adey-me-at,https://wetter.com/aethiopien/adey-me-at/ER0345348.html,14.4819,39.3917,Africa/Addis_Ababa,,True
gera-alta,https://wetter.com/aethiopien/gera-alta/ET0336887.html,13.9094,39.2436,Africa/Addis_Ababa,,True
maych-ew,https://wetter.com/aethiopien/maych-ew/ET0331416.html,12.7875,39.5422,Africa/Addis_Ababa,,True
adi-hits-an,https://wetter.com/aethiopien/adi-hits-an/ET0345095.html,13.5289,39.2942,Africa/Addis_Ababa,,True
adigrat,https://wetter.com/aethiopien/adigrat/ET0345149.html,14.277,39.462,Africa/Addis_Ababa,,True
